,smiles,FDA_APPROVED,CT_TOX
1003,CC1:C:N(C2:C:C(NC(=O)C3:C:C:C(C):C(NC4:N:C:C:C(C5:C:C:C:N:C:5):N:4):C:3):C:C(C(F)(F)F):C:2):C:N:1,1,0
1004,CC1:C:C:C(NC(=O)C2:C:C:C(CN3CC[NH+](C)CC3):C:C:2):C:C:1NC1:N:C:C:C(C2:C:C:C:N:C:2):N:1,1,0
1005,CC1:C:C:C(NC2:N:C:C:C(N(C)C3:C:C:C4:C(C):N(C):N:C:4:C:3):N:2):C:C:1S(N)(=O)=O,1,0
1006,CC1:C:C:C:C(C[NH+]2CCN(C(C3:C:C:C:C:C:3)C3:C:C:C(Cl):C:C:3)CC2):C:1,1,0
1007,CC1:C:C:C:C(NC2:C:C:N:C:C:2S(=O)(=O)[N-]C(=O)NC(C)C):C:1,1,0
1008,CC1:C:C:C:C(NC2:C:C:C:C:C:2C(=O)[O-]):C:1C,1,0
1009,CC1:C:C:C:C(C):C:1NC(=O)C(C)[NH3+],1,0
1010,CC1:C:C:C:C(C):C:1NC(=O)C1CCCC[NH+]1C,1,0
1011,CC1:N:C(NC2:N:C:C(C(=O)NC3:C(C):C:C:C:C:3Cl):S:2):C:C(N2CC[NH+](CCO)CC2):N:1,1,0
1012,CC1:C:C:C:C(C):C:1NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-],1,0
1013,COC1:C:C:C:C:C:1OCC(O)CN1CC[NH+](CC(=O)NC2:C(C):C:C:C:C:2C)CC1,1,0
1014,CC1:C:C:C:C(C):C:1OCC(C)[NH3+],1,0
1015,CC1:C:C:C:C(C):C:1OCC(=O)N[C@@H](CC1:C:C:C:C:C:1)[C@@H](O)C[C@H](CC1:C:C:C:C:C:1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,1,0
1016,CC1:C:C:C:C:C:1C(OCC[NH+](C)C)C1:C:C:C:C:C:1,1,0
1017,CC1:C:C:C:C:C:1C(=O)NC1:C:C:C(C(=O)N2CCCC(O)C3:C:C(Cl):C:C:C:32):C(C):C:1,1,0
1018,CC1:C:C:C:C:C:1N1C(=O)C2:C:C(S(N)(=O)=O):C(Cl):C:C:2NC1C,1,0
1019,CC1:C:C:C:C:C:1N1CC[NH+](CCC2:N:N:C3:N:2CCCC3)CC1,1,0
1020,C[NH2+]CC[C@@H](OC1:C:C:C:C:C:1C)C1:C:C:C:C:C:1,1,0
1021,COC1:C:C(C(=O)[N-]S(=O)(=O)C2:C:C:C:C:C:2C):C:C:C:1CC1:C:N(C):C2:C:C:C(NC(=O)OC3CCCC3):C:C:1:2,1,0
1022,CC1:C:C:C:N2:C(=O):C(C3:N:N:N:[N-]:3):C:N:C:1:2,1,0
1023,CO[C@H]1/C=C/O[C@@]2(C)OC3:C(C):C(O):C4:C(O):C(:C5:C(:N:C6:C:C(C):C:C:N:6:5):C:4:C:3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1,0
1024,CC1:C:C:N:C([N-]S(=O)(=O)C2:C:C:C(N):C:C:2):N:1,1,0
1025,CC1:C:C:N:C2:C:1NC(=O)C1:C:C:C:N:C:1N2C1CC1,1,0
1026,CC1:C:C:S:C:1C(=CCC[NH+]1CCC[C@@H](C(=O)[O-])C1)C1:S:C:C:C:1C,1,0
1027,CC1:C:N([C@@H]2C[C@@H](O)[C@H](CO)O2):C(=O):[NH]:C:1=O,1,0
1028,CC1:C:N([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2):C(=O):[NH]:C:1=O,1,0
1029,CC1:C:N([C@H]2C=C[C@@H](CO)O2):C(=O):[NH]:C:1=O,1,0
1030,COC1:C(N2CC[NH2+]C(C)C2):C(F):C:C2:C(=O):C(C(=O)[O-]):C:N(C3CC3):C:1:2,1,0
1031,COC1:C:C:C2:N:C(S(=O)CC3:N:C:C(C):C(OC):C:3C):[NH]:C:2:C:1,1,0
1032,CC1:C:N:C(C(=O)NCCC2:C:C:C(S(=O)(=O)[N-]C(=O)NC3CCCCC3):C:C:2):C:N:1,1,0
1033,CC1:C:N:C(NC(=O)C2=C(O)C3:C:C:C:C:C:3S(=O)(=O)N2C):S:1,1,0
1034,CC1COC2:C(N3CC[NH+](C)CC3):C(F):C:C3:C(=O):C(C(=O)[O-]):C:N1:C:2:3,1,0
1035,C/C(=C\C1:C:S:C(C):N:1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,1,0
1036,CC1:N:C:C([N+](=O)[O-]):N:1CCO,1,0
1037,CC1:N:C:C:N:1CC1CCC2:C(:C3:C:C:C:C:C:3:N:2C)C1=O,1,0
1038,CC1:N:N:C(C(=O)NC(C)(C)C2:N:C(C(=O)NCC3:C:C:C(F):C:C:3):C([O-]):C(=O):N:2C):O:1,1,0
1039,CC1:N:N:C([N-]S(=O)(=O)C2:C:C:C(N):C:C:2):S:1,1,0
1040,CC1:N:N:C(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)CN4:C:N:N:N:4)[C@H]3SC2):S:1,1,0
1041,CC1:N:N:C2:N:1C1:C:C:C(Cl):C:C:1C(C1:C:C:C:C:C:1)=NC2,1,0
1042,CC1:N:N:C2:N:1C1:C:C:C(Cl):C:C:1C(C1:C:C:C:C:C:1Cl)=NC2,1,0
1043,CC1=NS(=O)(=O)C2:C:C(Cl):C:C:C:2N1,1,0
1044,CC[C@@]1(O)C(=O)OCC2:C1:C:C1:N(:C:2=O)CC2:C:C3:C(C[NH+](C)C):C(O):C:C:C:3:N:C:21,1,0
1045,CC[C@]1(O)C[C@H]2CN(CCC3:C(:[NH]:C4:C:C:C:C:C:3:4)[C@@](C(=O)OC)(C3:C:C4:C(:C:C:3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0,1
1046,CC[C@]1(O)C[C@H]2CN(CCC3:C(:[NH]:C4:C:C:C:C:C:3:4)[C@@](C(=O)OC)(C3:C:C4:C(:C:C:3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,0,1
1047,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,1,0
1048,CC[C@@H]([C@H](C)O)N1:N:C:N(C2:C:C:C(N3CCN(C4:C:C:C(OC[C@@H]5CO[C@@](CN6:C:N:C:N:6)(C6:C:C:C(F):C:C:6F)C5):C:C:4)CC3):C:C:2):C:1=O,1,0
1049,CC[C@H](OC(C)=O)C(C[C@H](C)[NH+](C)C)(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1,1,0
1050,CC[C@@H](C(N)=O)N1CCCC1=O,1,0
1051,CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@@H](C[NH+]3C[C@@H](C)CC[C@H]3[C@@]2(C)O)[C@@H]2C[C@]34O[C@]5(O)[C@@H](OC(=O)[C@@](C)(O)CC)CC[C@@]3(C)[C@@H]5[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4[C@@]21O,1,0
1052,CC[C@@H](C1:C:C:C:C(O):C:1)[C@@H](C)C[NH+](C)C,1,0
1053,CC[C@@H](CO)NCC[NH2+][C@@H](CC)CO,1,0
1054,CC[C@@H](CO)NC(=O)[C@@H]1C=C2C3:C:C:C:C4:[NH]:C:C(:C:3:4)C[C@H]2[NH+](C)C1,1,0
1055,CC[C@@H](CO)NC(=O)[C@@H]1C=C2C3:C:C:C:C4:C:3:C(:C:N:4C)C[C@H]2[NH+](C)C1,1,0
1056,CC[C@@H]1/C=C(/C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,1,0
1057,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C[NH+](C)[C@H](C)[C@@H](O)[C@]1(C)O,1,0
1058,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1,0
1059,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1,0
1060,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1[NH+](C)C,1,0
1061,CC[C@H]1NC(=O)[C@@H](NC(=O)C2:N:C:C:C:C:2O)[C@@H](C)OC(=O)[C@H](C2:C:C:C:C:C:2)NC(=O)C2CC(=O)C(CS[C@@H]3C[NH+]4CCC3CC4)CN2C(=O)[C@H](CC2:C:C:C(N(C)C):C:C:2)N(C)C(=O)[C@@H]2CCCN2C1=O,1,0
1062,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,1,0
1063,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,1,0
1064,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,1,0
1065,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,1,0
1066,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,1,0
1067,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2:C:C:C(O):C:C:2)NC(=O)[C@@H]([NH3+])CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,1,0
1068,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21,1,0
1069,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1,1
1070,CC[C@@H]1C(=O)OC[C@@H]1CC1:C:N:C:N:1C,1,0
1071,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,1,1
1072,CC[C@H]1CCC[C@H](O[C@H]2CC[C@H]([NH+](C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@H]3[C@@H]4C[C@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@H]4C(C)=C[C@H]3[C@@H]2CC(=O)O1,1,0
1073,CC[N+](C)(C)C1:C:C:C:C(O):C:1,1,0
1074,CC[N+](C)(C)CC1:C:C:C:C:C:1Br,1,0
1075,CC[N+](C)(CC)CCOC(=O)C(O)(C1:C:C:C:C:C:1)C1CCCCC1,1,0
1076,CC[N+](C)(CC)CCOC(=O)C1C2:C:C:C:C:C:2OC2:C:C:C:C:C:21,1,0
1077,CC[N+](CC)(CC)CCC(O)(C1:C:C:C:C:C:1)C1CCCCC1,1,0
1078,CC[N+](CC)(CC)CCOC1:C:C:C:C(OCC[N+](CC)(CC)CC):C:1OCC[N+](CC)(CC)CC,1,0
1079,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1:C:C:C:C:C:1Cl)CC1:C:C:C:C:C:1Cl,1,0
1080,CC[NH+](CC)C(C)C(=O)C1:C:C:C:C:C:1,1,0
1081,CC[NH+](CC)C(C)CN1C2:C:C:C:C:C:2SC2:C:C:C:C:C:21,1,0
1082,CC[NH+](CC)CC#CCOC(=O)C(O)(C1:C:C:C:C:C:1)C1CCCCC1,1,0
1083,CC[NH+](CC)CC(=O)NC1:C(C):C:C:C:C:1C,1,0
1084,CC[NH+](CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,0
1085,CC[NH+](CC)CC1:C:C(NC2:C:C:N:C3:C:C(Cl):C:C:C:2:3):C:C:C:1O,1,0
1086,CC[NH+](CC)CCCC(C)NC1:C:C:[NH+]:C2:C:C(Cl):C:C:C:1:2,1,0
1087,CC[NH+](CC)CCN1C(=O)CN=C(C2:C:C:C:C:C:2F)C2:C:C(Cl):C:C:C:21,1,0
1088,CC[NH+](CC)CCNC(=O)C1:C(C):[NH]:C(/C=C2\C(=O)NC3:C:C:C(F):C:C:32):C:1C,1,0
1089,CC[NH+](CC)CCNC(=O)C1:C:C(Cl):C(N):C:C:1OC,1,0
1090,CC[NH+](CC)CCNC(=O)C1:C:C:C(N):C:C:1,1,0
1091,CC[NH+](CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,1,0
1092,CC[NH+](CC)CCOC(=O)C1:C:C:C(N):C:C:1,1,0
1093,CC[NH+](CC)CCOC(=O)C1:C:C:C(N):C:C:1Cl,1,0
1094,CC[NH+](CC)CCOC1:C:C:C(/C(=C(\Cl)C2:C:C:C:C:C:2)C2:C:C:C:C:C:2):C:C:1,1,0
1095,CC[NH+](CCO)CCCC(C)NC1:C:C:[NH+]:C2:C:C(Cl):C:C:C:1:2,1,0
1096,CC[NH2+][C@@H]1C[C@H]([NH3+])[C@@H](O[C@H]2OC(C[NH3+])=CC[C@H]2[NH3+])[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H]([NH2+]C)[C@H]1O,1,0
1097,CC[NH2+][C@H]1C[C@H](C)S(=O)(=O)C2:S:C(S(N)(=O)=O):C:C:21,1,0
1098,CC[NH2+][C@H]1CN(CCCOC)S(=O)(=O)C2:S:C(S(N)(=O)=O):C:C:21,1,0
1099,CC1=C(CC(=O)[O-])C2:C:C(F):C:C:C:2/C1=C\C1:C:C:C(S(C)=O):C:C:1,1,0
1100,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,1,0
1101,C#CC(O)(/C=C/Cl)CC,1,0
1102,CCC([NH2+]C(C)C)C(O)C1:C:C:C(O):C(O):C:1,1,0
1103,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1,0
1104,CCC(C)(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3CC4C5:C:C:C:C6:[NH]:C:C(:C:5:6)CC4[NH+](C)C3)(C(C)C)C(=O)N12,1,0
1105,CCC(C)C(C)(COC(N)=O)COC(N)=O,1,0
1106,C=C(CC)C(=O)C1:C:C:C(OCC(=O)[O-]):C(Cl):C:1Cl,1,0
1107,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,1,0
1108,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1,0
1109,CCC(C)C([NH3+])C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)[O-])C(=O)NC(C(=O)NC2CCCCNC(=O)C(CC(N)=O)NC(=O)C(CC(=O)[O-])NC(=O)C(CC3C=NC=[NH+]3)NC(=O)C(CC3:C:C:C:C:C:3)NC(=O)C(C(C)CC)NC(=O)C(CCC[NH3+])NC2=O)C(C)CC)CS1,1,0
1110,CCC(C)C1NC(=O)C(CC2:C:C:C(O):C:C:2)NC(=O)C([NH3+])CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)O)NC1=O,1,0
1111,CCC(C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC[NH3+])NC(=O)[C@H](CC[NH3+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH3+])NC1=O)[C@@H](C)O,1,0
1112,CCC(C)CCCCC(=O)NC(CC[NH3+])C(=O)NC(C(=O)NC(CC[NH3+])C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CC[NH3+])NC(=O)C(CC[NH3+])NC(=O)C(CC(C)C)NC(=O)C(CC2:C:C:C:C:C:2)NC(=O)C(CC[NH3+])NC1=O)C(C)O,1,0
1113,CCC(C)N1:N:C:N(C2:C:C:C(N3CCN(C4:C:C:C(OC[C@H]5CO[C@](CN6:C:N:C:N:6)(C6:C:C:C(Cl):C:C:6Cl)O5):C:C:4)CC3):C:C:2):C:1=O,1,0
1114,CCC(C1:C:C:C:C:C:1)C1:C([O-]):C2:C:C:C:C:C:2:O:C:1=O,1,0
1115,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H]([NH3+])C1,1,0
1116,CCC(CC1:C(I):C:C(I):C(N):C:1I)C(=O)[O-],1,0
1117,C=CC([NH3+])CCC(=O)[O-],1,0
1118,CCC(=O)[C@@]1(C)[C@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,1,0
1119,CCC(=O)C(CC(C)[NH+](C)C)(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1,1,0
1120,CCC(=O)C1:C:C:C2:C(:C:1)N(CC(C)[NH+](C)C)C1:C:C:C:C:C:1S2,1,0
1121,CCC(=O)N(C1:C:C:C:C:C:1)C1(C(=O)OC)CC[NH+](CCC(=O)OC)CC1,1,0
1122,CCC(=O)N(C1:C:C:C:C:C:1)C1(COC)CC[NH+](CCC2:C:C:C:S:2)CC1,1,0
1123,CCC(=O)N(C1:C:C:C:C:C:1)C1(COC)CC[NH+](CCN2:N:N:N(CC):C:2=O)CC1,1,0
1124,CCC(=O)N(C1:C:C:C:C:C:1)C1CC[NH+](CCC2:C:C:C:C:C:2)CC1,1,0
1125,CCC(=O)NCC[C@@H]1CCC2:C:C:C3:C(:C:21)CCO3,1,0
1126,CCC(=O)O[C@@](CC1:C:C:C:C:C:1)(C1:C:C:C:C:C:1)[C@@H](C)C[NH+](C)C,1,0
1127,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,0
1128,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,0
1129,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC21C,1,0
1130,CCC(=O)O[C@](CC1:C:C:C:C:C:1)(C1:C:C:C:C:C:1)[C@H](C)C[NH+](C)C,1,0
1131,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H]([NH+]6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,1,0
1132,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C,1,0
1133,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,0
1134,CCC(=O)OC(OP(=O)(CCCCC1:C:C:C:C:C:1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C,1,0
1135,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,1,0
1136,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,1,0
1137,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,0
1138,CCC(=O)OCCNC(=O)C[N+]1:C:C:C:C:C:1,1,0
1139,CCC1(CC)C(=O)NCC(C)C1=O,1,0
1140,CCC1(C2:C:C:C:C:C:2)NC(=O)N(C)C1=O,1,0
1141,CCC1(C)OC(=O)N(C)C1=O,1,0
1142,CCC1(C2:C:C:C:C:C:2)SCC(=O)NC1=O,1,0
1143,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1,0
1144,CCC1(C2:C:C:C:C:C:2)C(=O)NCNC1=O,1,0
1145,CCC1(C)CC(=O)NC1=O,1,0
1146,CCC1(C2:C:C:C(N):C:C:2)CCC(=O)NC1=O,1,0
1147,CCC1(C2:C:C:C:C:C:2)CCC(=O)NC1=O,1,0
1148,CCC1:C(C):[NH]:C2:C:1C(=O)C(C[NH+]1CCOCC1)CC2,1,0
1149,CCC1:C(Cl):C([O-]):C(Cl):C(O):C:1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/C[C@@H]([C@@H](C)O)OC2=O)O[C@@H]1C,1,0
1150,CCC1:N:C(N):N:C(N):C:1C1:C:C:C(Cl):C:C:1,1,0
1151,CCC1=C(C)CN(C(=O)NCCC2:C:C:C(S(=O)(=O)[N-]C(=O)NC3CCC(C)CC3):C:C:2)C1=O,1,0
1152,C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\O)C3:C:S:C(N):N:3)[C@H]2SC1,1,0
1153,C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)[O-])C3:C:S:C(N):N:3)[C@H]2SC1,1,0
1154,CCC1:C2:C(:N:C3:C:C:C(OC(=O)N4CCC([NH+]5CCCCC5)CC4):C:C:1:3)C1:C:C3:C(:C(=O):N:1C2)COC(=O)[C@]3(O)CC,1,0
1155,CCC1:C2:C(:N:C3:C:C:C(OC(=O)N4CCC(N5CCCCC5)CC4):C:C:1:3)C1:C:C3:C(:C(=O):N:1C2)COC(=O)[C@]3(O)CC,0,1
1156,CCC1=C[C@@H]2CN(C1)CC1:C(:[NH]:C3:C:C:C:C:C:1:3)[C@@](C(=O)OC)(C1:C:C3:C(:C:C:1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,0,1
1157,CCC1:C:C(C(N)=S):C:C:N:1,1,0
1158,CCC1:C:C2:C(:C:C:1CC)CC([NH2+]C[C@H](O)C1:C:C:C(O):C3:[NH]:C(=O):C:C:C:1:3)C2,1,0
1159,CCC1=CC2C[NH+](C1)CC1:C(:[NH]:C3:C:C:C:C:C:1:3)[C@@](C(=O)OC)(C1:C:C3:C(:C:C:1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CC[NH+]5CC[C@]31[C@@H]54)C2,1,0
1160,CCC1:C:C:C(CCOC2:C:C:C(CC3SC(=O)[N-]C3=O):C:C:2):N:C:1,1,0
1161,CCC1:C:C:C:C2:C3:C(:[NH]:C:1:2)C(CC)(CC(=O)[O-])OCC3,1,0
1162,CCC1:C:C:C(CCOC2:C:C:C(CC3SC(=O)NC3=O):C:C:2):N:C:1,0,1
1163,CCC1NC(=O)C2:C:C(S(N)(=O)=O):C(Cl):C:C:2N1,1,0
1164,CCC1:N:N(CCC[NH+]2CCN(C3:C:C:C:C(Cl):C:3)CC2):C(=O):N:1CCOC1:C:C:C:C:C:1,1,0
1165,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1:C:N:C:C:N:1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,1,0
1166,CCC[C@H]([NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@@H]2CCCC[C@@H]21)C(=O)OCC,1,0
1167,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[NH+](C)C1,1,0
1168,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[NH+](C)C1,1,0
1169,CCC[C@@]1(CCC2:C:C:C:C:C:2)CC([O-])=C([C@H](CC)C2:C:C:C:C([N-]S(=O)(=O)C3:C:C:C(C(F)(F)F):C:N:3):C:2)C(=O)O1,1,0
1170,CCC[NH+](CC)C(CC)C(=O)NC1:C(C):C:C:C:C:1C,1,0
1171,CCC[NH+](CCC)CCC1:C:C:C:C2:C:1CC(=O)N2,1,0
1172,CCC[NH+](CCC1:C:C:C:S:1)[C@H]1CCC2:C(O):C:C:C:C:2C1,1,0
1173,CCC[NH+]1C[C@H](CSC)C[C@@H]2C3:C:C:C:C4:[NH]:C:C(:C:3:4)C[C@H]21,1,0
1174,C=CC[NH+]1CC[C@]23C4:C5:C:C:C(O):C:4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1,0
1175,C=CC[NH+]1CC[C@]23CCCC[C@H]2[C@H]1CC1:C:C:C(O):C:C:13,1,0
1176,CCC[NH+]1CCCC[C@H]1C(=O)NC1:C(C):C:C:C:C:1C,1,0
1177,CCC[NH2+][C@H]1CCC2:N:C(N):S:C:2C1,1,0
1178,CCC[NH2+]C(C)C(=O)NC1:C(C):C:S:C:1C(=O)OC,1,0
1179,CCC[NH2+]C(C)C(=O)NC1:C:C:C:C:C:1C,1,0
1180,CCC[NH2+]CC(O)COC1:C:C:C:C:C:1C(=O)CCC1:C:C:C:C:C:1,1,0
