,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles
733,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20711,CCOC(=O)C1:C:C:C:C:C:1C
734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX20710,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C
735,0.0,,,,,,,,0.0,,,1.0,TOX20713,CCCCCCCCOC(=O)C1:C:C(O):C(O):C(O):C:1
736,0.0,1.0,0.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,TOX20712,CC[Sn](Br)(CC)CC
737,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,,1.0,TOX20715,C=CC(=O)OCCOC1:C:C:C:C:C:1
738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20714,CC1:C:C(C):C(N):C(Cl):C:1
739,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20716,CCC(C)(C)C1CCC(O)CC1
740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24878,CCCOC(=O)C1:C:C:C:C:C:1
741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24879,CCC(CO)(CO)COCC(CC)(CO)CO
742,0.0,1.0,,,0.0,0.0,,1.0,1.0,0.0,,1.0,TOX24658,N=C1NC(=N)C2:C:C:C:C:C:21
743,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24870,C=C(C)C(=O)OCCCCOC(=O)C(=C)C
744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24655,CCCCCCCCCCCC(=O)N(CC)CC
745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24656,N#CCCOCCOCCC#N
746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24873,C=CC(=O)OCCCCCCCCCC
747,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24650,CC1:C:C:C(N(CCO)CCO):C:C:1
748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24875,CN(C)CCN(C)CCO
749,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,,TOX24876,C(COCC1CO1)OCC1CO1
750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24877,CCC(=O)NC1:C:C:C:C(N):C:1
751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,TOX6139,S=C(NC1:C:C:C:C:C:1)NC1:C:C:C:C:C:1
752,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,TOX28711,O=C(N[C@H]1N=C(C2:C:C:C:C:C:2F)C2:C:C:C:C3:C:2N(CC3)C1=O)C1:C:C2:C:C:C:C:C:2:[NH]:1
753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28710,CCOC(=O)CC1:C:C:C:C(C2:C:C(CCCCCCC3:C:C:C(O[C@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]4OC(C)=O):C(C4:C:C:C:C(CC(=O)OCC):C:4):C:3):C:C:C:2O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(C)=O):C:1
754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX28713,CCC1:C:C(S(=O)(=O)[O-]):C2:C:C(C(C)C):C:C:C:C:12
755,0.0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,1.0,,TOX28712,O=C(N[C@@H]1N=C(C2:C:C:C:C:C:2F)C2:C:C:C:C3:C:2N(CC3)C1=O)C1:C:C2:C:C:C:C:C:2:[NH]:1
756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28715,CCC(C(=O)NC(=O)NC(C)=O)C1:C:C:C:C:C:1
757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28714,O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)C1:C:C:C:C:C:1
758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,TOX28717,NC1:C:C:N(C2CO[C@H](CO)O2):C(=O):N:1
759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28716,CCN1CCN(C2:C:C(C3:C:C:C(F):C:C:3):C3:C(:N:2)CCCCCC3)CC1
760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28719,CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)CC1:C:N:C(C):N:C:1N
761,0.0,,0.0,,,,,1.0,1.0,1.0,1.0,1.0,TOX27831,CC[C@]1(O)C[C@@H]2CN(CCC3:C(:[NH]:C4:C:C:C:C:C:3:4)[C@@](C(=O)OC)(C3:C:C4:C(:C:C:3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
762,0.0,0.0,1.0,,0.0,0.0,,,0.0,,,0.0,TOX27830,CCC(=O)C1:C:C:C2:C(:C:1)N(CCCN1CCN(CCO)CC1)C1:C:C:C:C:C:1S2
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27832,OC(CCN1CCCCC1)(C1:C:C:C:C:C:1)C1CC2C=CC1C2
764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6228,CCOP(=O)(OCC)OCC
765,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX2027,NC1:C:C:C(F):C:C:1
766,0.0,,0.0,,,0.0,0.0,0.0,,1.0,1.0,1.0,TOX6137,OC1:C:C:C(Cl):C:C:1SC1:C:C(Cl):C:C:C:1O
767,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2020,CCC(C)N1:C(=O):[NH]:C(C):C(Br):C:1=O
768,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX6220,CCOC1:C:C(OCC):C(C(C)=O):C:C:1OCC
769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6223,CC(=O)OCCOCCOCCOC(C)=O
770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9904,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6132,CN1:C:N:C2:C:1:C(=O):[NH]:C(=O):N:2C
772,1.0,,1.0,,0.0,,,,0.0,,,1.0,TOX5035,CCN(CC)C1:C:C:C2:C(C):C:C(=O):O:C:2:C:1
773,0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,0.0,,0.0,TOX5037,CCN(CC)C1:C:C:C:C(O):C:1
774,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX1135,OC1:C:C:C2:C:C:C:C:C:2:C:1/N=N/C1:C:C:C:C:C:1
775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1134,NC(=S)NC1:C:C:C:C:C:1
776,0.0,,1.0,1.0,1.0,,,,0.0,,1.0,1.0,TOX4457,NC1:C2:C:C:C:C:C:2:N:C2:C:C:C:C:C:1:2
777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3701,CC[N+](CC)(CC)CCC(O)(C1:C:C:C:C:C:1)C1CCCCC1
778,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,TOX17515,CNP(=O)(OC)OC1:C:C:C(C(C)(C)C):C:C:1Cl
779,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX15,CC(=O)NNC1:C:C:C:C:C:1
780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14,CC(=O)C1C(=O)C=C(C)OC1=O
781,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,TOX5895,NC1:C:C:C(NC2:C:C:C:C:C:2):C:C:1
782,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,TOX2382,C/C=C(C(=C/C)/C1:C:C:C(O):C:C:1)\C1:C:C:C(O):C:C:1
783,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX728,NNCCO
784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX18762,CC1:N:C:C(C[N+]2:C:S:C(CCO):C:2C):C(N):N:1
785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX721,CCOC1:C:C:C(NC(=O)CC(C)O):C:C:1
786,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12459,CCOP(=S)(OCC)SCSCC
787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5100,C=CC(=O)OCCN(C)C
788,0.0,,1.0,,1.0,,,,1.0,,1.0,1.0,TOX4458,NC1:C:C:C2:C:C3:C:C:C:C:C:3:C:C:2:C:1
789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX25293,CN(C)CCCOC1:N:N(CC2:C:C:C:C:C:2):C2:C:C:C:C:C:1:2
790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25292,CCN1CCCC(OC(=O)C(C2:C:C:C:C:C:2)C2:C:C:C:C:C:2)C1
791,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,TOX25291,CCCCC1C(=O)N(C2:C:C:C:C:C:2)N(C2:C:C:C(O):C:C:2)C1=O
792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4283,CCOCC(C)O
793,,,,,,,,0.0,,0.0,,,TOX25297,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1
794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5102,CN(C)CCCN
795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7175,O=C1CCCC2:C:C:C:C:C:21
796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7174,OC1CCCC2:C:C:C:C:C:21
797,0.0,0.0,1.0,,1.0,0.0,,1.0,0.0,0.0,,0.0,TOX4934,C1:C:C:C(N=NNC2:C:C:C:C:C:2):C:C:1
798,0.0,,1.0,,0.0,0.0,,1.0,1.0,0.0,,,TOX12600,O=C(O)C1(C(=O)NC2:C:C:C(Cl):C:C:2Cl)CC1
799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7178,COC(C)OC
800,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX589,CCC1:C:C:C(C(C2:C:C:C(CC):C:C:2)C(Cl)Cl):C:C:1
801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX859,CC(O)C1:C:C:C:C:C:1
802,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,TOX3883,ClC1:C:C:C:C(C2:C:C(Cl):C:C(Cl):C:2):C:1
803,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TOX3881,ClC1:C:C:C:C:C:1C1:N:N:C(C2:C:C:C:C:C:2Cl):N:N:1
804,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX580,CCOC1:C:C:C(NC(N)=O):C:C:1
805,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX581,CCOC1:C:C:C:C:C:1C(N)=O
806,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,TOX582,CCOC1:C:C:C2:C(:C:1)C(C)=CC(C)(C)N2
807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX583,C=CC(=O)OCC
808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX856,CN1CCCC1=O
809,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,TOX857,CNC1:N:C:N:C2:[NH]:C:N:C:1:2
810,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX3889,CCOC(=O)C(C)OC1:C:C:C(OC2:C:N:C3:C:C(Cl):C:C:C:3:N:2):C:C:1
811,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX855,COP(=S)(OC)OC1:C:C:C([N+](=O)[O-]):C:C:1
812,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,TOX4855,COC1:C:C(N):C:C:C:1C
813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1828,CC(=O)C1:C:C:C:C:C:1
814,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,1.0,TOX1824,OC1:C:C:C(Cl):C:C:1CC1:C:C(Cl):C:C:C:1O
815,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,TOX1823,NC1:C:C:C([N+](=O)[O-]):C:C:1[N+](=O)[O-]
816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1822,CC(C)N(CCO)C(C)C
817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1821,CCC(C)=NO
818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1820,CCC(=O)CC
819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3089,CC[N+](CC)(CC)CCOC1:C:C:C:C(OCC[N+](CC)(CC)CC):C:1OCC[N+](CC)(CC)CC
820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX3088,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O
821,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,TOX3085,CCCCC1:C:C:C(C(=O)O):N:C:1
822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28528,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)CC1:C:N:C(C):N:C:1N
823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX8974,CCCC(C)CC
824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX12406,CCOP(=O)([O-])C(N)=O
825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7506,O=C(Cl)C1:C:C(Cl):C:C(Cl):C:1
826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7507,COC(=O)C1:C:C:C:C(Cl):C:1
827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7504,C=C(C)C(=O)OCCN(C)C
828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7502,CC1:C:C(=O):N:C(C(C)C):[NH]:1
829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7503,CC1(C)CC(N)CC(C)(CN)C1
830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7500,CCCOCCO
831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7509,COC(=O)CCS
832,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX14855,CCCCOC(=O)[C@@H](C)OC1:C:C:C(OC2:C:C:C(C(F)(F)F):C:N:2):C:C:1
833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,TOX25671,CC(C)NCC(O)COC1:C:C:C:C:C:1N1:C:C:C:C:1
834,0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,0.0,,1.0,TOX26019,OC[C@H]1O[C@@H](N2:C:N:C3:C(S):N:C:N:C:3:2)[C@H](O)[C@@H]1O
835,,,,,,,,0.0,,0.0,,,TOX25670,CC1(C)CO[C@@H](CC(=O)O)CN1
836,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26015,NC(=O)C1:N:C:N([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O):C:1N
837,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26016,N=C(N)NN.N=C(N)NN
838,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,TOX26017,CCC(COC(=O)C1:C:C(OC):C(OC):C(OC):C:1)(C1:C:C:C:C:C:1)N(C)C
839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25673,CC[C@H](NC(C)C)[C@H](O)C1:C:C:C(O):C2:[NH]:C(=O):C:C:C:1:2
840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX21299,CCCCCCC1(C)CCC(=O)O1
841,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,TOX26013,OC[C@H]1OC(S[Au])[C@H](O)[C@@H](O)[C@@H]1O
842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27639,CCCCCCC#CC(=O)OC
843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27637,CCCCCC/C=C/C(=O)OC
844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27636,CCCCCCCC(=O)OCCCCCC
845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27633,CCCCCCCC/C=C\CCCCCCCC(=O)OCC
846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27631,C/C=C/C=C/CO
847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25674,CCN(CC)CC1CCCCN1CC(=O)N1C2:C:C:C:C:C:2C(=O)NC2:C:C:C:N:C:21
848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25677,CC1(C)OC2:C:C:C(C#N):C:C:2[C@@H](N2CCCC2=O)[C@@H]1O
849,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1644,O=C(O)CCCCCCC(=O)O
850,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,TOX27362,CCOC(=O)[C@]1(C2:C:C:C:C:C:2)OC2:C:C:C:C:C:2[C@@H]1N
851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29320,CCCN1C=CN(C)C1
852,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,TOX21743,CC1:C:C:C:C:C:1/N=N/C1:C:C:C(/N=N/C2:C(O):C:C:C3:C:C:C:C:C:2:3):C(C):C:1
853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX29314,CCCCCCCCCCCCCBr
854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2842,CC1:N:C:S:C:1CCCl
855,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,,,,TOX2843,CCN(CC)CCOC1:C:C:C(C(=C(Cl)C2:C:C:C:C:C:2)C2:C:C:C:C:C:2):C:C:1
856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24670,ClC1:C:C:C:C(Cl):C:1N=C1NCCN1
857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX2847,CC1CCCC(C)N1NC(=O)C1:C:C:C(Cl):C(S(N)(=O)=O):C:1
858,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX922,NC1:C:C:C2:C:C:C:C:C:2:C:1S(=O)(=O)O
859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX281,O=[N+]([O-])C1:C:C:C(Cl):C:C:1
860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9755,CCCCOC(O)CC
861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6031,CCCCCCCCCCCCOS(=O)(=O)[O-]
862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6033,CCCCC(CC)COS(=O)(=O)[O-]
863,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX20360,CCOC(=O)C1=NOC(C2:C:C:C:C:C:2)(C2:C:C:C:C:C:2)C1
864,0.0,,1.0,,,0.0,,,,,1.0,1.0,TOX20362,O=C(NC1:C:C:C([N+](=O)[O-]):C:C:1Cl)C1:C:C(Cl):C:C:C:1O
865,0.0,0.0,,,,0.0,,1.0,0.0,0.0,1.0,0.0,TOX20363,CC(C)(C)C(O)/C(=C\C1:C:C:C(Cl):C:C:1Cl)N1:C:N:C:N:1
866,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5629,CC1:C:C([N+](=O)[O-]):C:C:C:1N
867,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5628,CC1:C(N):C:C:C:C:1[N+](=O)[O-]
868,,,,,,,,0.0,,0.0,,,TOX2610,CCOC(=O)C1(C2:C:C:C:C:C:2)CCN(CCC2:C:C:C(N):C:C:2)CC1
869,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX2904,CCCCC(=O)O[C@]1(C(=O)CO)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2906,CC(C)(CO)[C@@H](O)C(=O)NCCCO
871,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2901,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27413,C/C=C(\C)C(=O)OC/C=C(\C)CCC=C(C)C
873,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TOX26908,N[C@@H](CC1:C:C:C(OC2:C:C(I):C(O):C(I):C:2):C(I):C:1)C(=O)O
874,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26909,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3:C:C:C:C4:C:3CCC4)CS[C@H]12)C1:C:S:C(N):N:1
875,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,TOX26906,CC/C(=C(/CC)C1:C:C:C(OP(=O)(O)O):C:C:1)C1:C:C:C(OP(=O)(O)O):C:C:1
876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26904,CCN(CC)CCO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1
877,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,TOX26902,COC(CNC(=O)C1:C:C:C:C:C:1OCC(=O)O)C[Hg]O
878,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27411,O=C(C=CC1:C:C:C:C:C:1)OCCCC1:C:C:C:C:C:1
879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27142,CC1=C(C=O)C(C)(C)CCC1
880,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22218,CCCCCOC(=O)CCCC
881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22219,CCCC1:C:C:C:C:C:1
882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27145,CC(C)=CC(=O)O
883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX22215,CCCCCCCCC(=O)Cl
884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22210,CN1CCCC1
885,1.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,,,TOX13314,N=C(NCCCCCCNC(=N)NC(=N)NC1:C:C:C(Cl):C:C:1)NC(=N)NC1:C:C:C(Cl):C:C:1
886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25847,CC(=O)NC1:C:C([As](=O)(O)O):C:C:C:1O
887,,,,,,,,0.0,,0.0,,,TOX25845,CCCCCC(C)N.CCCCCC(C)N
888,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25843,OCC1:C:C:C:C:C:1O
889,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,,TOX27414,CC=CC=CCOC(=O)C(C)C
890,0.0,,1.0,1.0,,,,,,0.0,1.0,1.0,TOX25848,C[N+]1:C2:C:C(N):C:C:C:2:C:C2:C:C:C(N):C:C:2:1.NC1:C:C:C2:C:C3:C:C:C(N):C:C:3:N:C:2:C:1
891,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,TOX25849,OC1:C(Br):C:C(Br):C2:C:C:C:N:C:1:2
